DATE,HOUR,DAY_NAME,TIME_OF_DAY,CASUAL_USERS,REGISTERED_USERS,TOTAL_RENTALS,CASUAL_PERCENTAGE
2011-01-21,5,Friday,Early Morning,1,4,5,20.0
2011-01-21,6,Friday,Morning Rush,0,27,27,0.0
2011-01-21,7,Friday,Morning Rush,2,66,68,2.94
2011-01-21,8,Friday,Morning Rush,7,210,217,3.23
2011-01-21,9,Friday,Morning Rush,7,159,166,4.22
2011-01-21,10,Friday,Mid-Day,6,57,63,9.52
2011-01-21,11,Friday,Mid-Day,6,53,59,10.17
2011-01-21,12,Friday,Mid-Day,11,67,78,14.1
2011-01-21,13,Friday,Mid-Day,8,65,73,10.96
2011-01-21,14,Friday,Mid-Day,6,56,62,9.68
2011-01-21,15,Friday,Mid-Day,4,61,65,6.15
2011-01-21,16,Friday,Evening Rush,0,97,97,0.0
2011-01-21,17,Friday,Evening Rush,10,151,161,6.21
2011-01-21,18,Friday,Evening Rush,1,119,120,0.83
2011-01-21,19,Friday,Evening Rush,3,93,96,3.13
2011-01-21,20,Friday,Night,1,52,53,1.89
2011-01-21,21,Friday,Night,0,41,41,0.0
2011-01-21,22,Friday,Night,1,33,34,2.94
2011-01-21,23,Friday,Night,0,27,27,0.0
2011-01-22,0,Saturday,Early Morning,0,13,13,0.0
2011-01-22,1,Saturday,Early Morning,3,9,12,25.0
2011-01-22,2,Saturday,Early Morning,0,11,11,0.0
2011-01-22,3,Saturday,Early Morning,1,6,7,14.29
2011-01-22,4,Saturday,Early Morning,0,3,3,0.0
2011-01-22,6,Saturday,Morning Rush,0,2,2,0.0
2011-01-22,7,Saturday,Morning Rush,0,8,8,0.0
2011-01-22,8,Saturday,Morning Rush,1,26,27,3.7
2011-01-22,9,Saturday,Morning Rush,3,37,40,7.5
2011-01-22,10,Saturday,Mid-Day,3,50,53,5.66
2011-01-22,11,Saturday,Mid-Day,4,59,63,6.35
2011-01-22,12,Saturday,Mid-Day,10,60,70,14.29
2011-01-22,13,Saturday,Mid-Day,12,72,84,14.29
2011-01-22,14,Saturday,Mid-Day,11,64,75,14.67
2011-01-22,15,Saturday,Mid-Day,10,93,103,9.71
2011-01-22,16,Saturday,Evening Rush,11,72,83,13.25
2011-01-22,17,Saturday,Evening Rush,8,59,67,11.94
2011-01-22,18,Saturday,Evening Rush,0,54,54,0.0
2011-01-22,19,Saturday,Evening Rush,6,53,59,10.17
2011-01-22,20,Saturday,Night,1,44,45,2.22
2011-01-22,21,Saturday,Night,0,39,39,0.0
2011-01-22,22,Saturday,Night,7,23,30,23.33
2011-01-22,23,Saturday,Night,2,31,33,6.06
2011-01-23,0,Sunday,Early Morning,2,20,22,9.09
2011-01-23,1,Sunday,Early Morning,1,12,13,7.69
2011-01-23,2,Sunday,Early Morning,3,15,18,16.67
2011-01-23,3,Sunday,Early Morning,1,4,5,20.0
2011-01-23,5,Sunday,Early Morning,0,3,3,0.0
2011-01-23,6,Sunday,Morning Rush,0,1,1,0.0
2011-01-23,7,Sunday,Morning Rush,1,1,2,50.0
2011-01-23,8,Sunday,Morning Rush,2,17,19,10.53
2011-01-23,9,Sunday,Morning Rush,3,25,28,10.71
2011-01-23,10,Sunday,Mid-Day,7,51,58,12.07
2011-01-23,11,Sunday,Mid-Day,22,77,99,22.22
2011-01-23,12,Sunday,Mid-Day,24,92,116,20.69
2011-01-23,13,Sunday,Mid-Day,12,75,87,13.79
2011-01-23,14,Sunday,Mid-Day,17,93,110,15.45
2011-01-23,15,Sunday,Mid-Day,13,64,77,16.88
2011-01-23,16,Sunday,Evening Rush,9,56,65,13.85
2011-01-23,17,Sunday,Evening Rush,5,50,55,9.09
2011-01-23,18,Sunday,Evening Rush,5,44,49,10.2
2011-01-23,19,Sunday,Evening Rush,5,45,50,10.0
2011-01-23,20,Sunday,Night,4,31,35,11.43
2011-01-23,21,Sunday,Night,5,20,25,20.0
2011-01-23,22,Sunday,Night,5,23,28,17.86
2011-01-23,23,Sunday,Night,4,17,21,19.05
2011-01-24,0,Monday,Early Morning,0,7,7,0.0
2011-01-24,1,Monday,Early Morning,0,1,1,0.0
2011-01-24,3,Monday,Early Morning,0,1,1,0.0
2011-01-24,4,Monday,Early Morning,0,1,1,0.0
2011-01-24,5,Monday,Early Morning,0,5,5,0.0
2011-01-24,6,Monday,Morning Rush,0,15,15,0.0
2011-01-24,7,Monday,Morning Rush,5,79,84,5.95
2011-01-24,8,Monday,Morning Rush,6,171,177,3.39
2011-01-24,9,Monday,Morning Rush,4,98,102,3.92
2011-01-24,10,Monday,Mid-Day,6,34,40,15.0
2011-01-24,11,Monday,Mid-Day,3,43,46,6.52
2011-01-24,12,Monday,Mid-Day,11,52,63,17.46
2011-01-24,13,Monday,Mid-Day,6,54,60,10.0
2011-01-24,14,Monday,Mid-Day,2,43,45,4.44
2011-01-24,15,Monday,Mid-Day,7,50,57,12.28
2011-01-24,16,Monday,Evening Rush,4,66,70,5.71
2011-01-24,17,Monday,Evening Rush,6,178,184,3.26
2011-01-24,18,Monday,Evening Rush,8,145,153,5.23
2011-01-24,19,Monday,Evening Rush,5,101,106,4.72
2011-01-24,20,Monday,Night,1,80,81,1.23
2011-01-24,21,Monday,Night,6,53,59,10.17
2011-01-24,22,Monday,Night,3,32,35,8.57
2011-01-24,23,Monday,Night,3,21,24,12.5
2011-01-25,0,Tuesday,Early Morning,3,6,9,33.33
2011-01-25,1,Tuesday,Early Morning,0,5,5,0.0
2011-01-25,2,Tuesday,Early Morning,0,2,2,0.0
2011-01-25,4,Tuesday,Early Morning,0,1,1,0.0
2011-01-25,5,Tuesday,Early Morning,0,9,9,0.0
2011-01-25,6,Tuesday,Morning Rush,1,35,36,2.78
2011-01-25,7,Tuesday,Morning Rush,5,103,108,4.63
2011-01-25,8,Tuesday,Morning Rush,5,233,238,2.1
2011-01-25,9,Tuesday,Morning Rush,10,134,144,6.94
2011-01-25,10,Tuesday,Mid-Day,6,49,55,10.91
2011-01-25,11,Tuesday,Mid-Day,6,55,61,9.84
2011-01-25,12,Tuesday,Mid-Day,21,85,106,19.81
2011-01-25,13,Tuesday,Mid-Day,21,72,93,22.58
2011-01-25,14,Tuesday,Mid-Day,11,57,68,16.18
2011-01-25,15,Tuesday,Mid-Day,21,63,84,25.0
2011-01-25,16,Tuesday,Evening Rush,14,102,116,12.07
2011-01-25,17,Tuesday,Evening Rush,14,208,222,6.31
2011-01-25,18,Tuesday,Evening Rush,7,218,225,3.11
2011-01-25,19,Tuesday,Evening Rush,13,133,146,8.9
2011-01-25,20,Tuesday,Night,16,103,119,13.45
2011-01-25,21,Tuesday,Night,5,40,45,11.11
2011-01-25,22,Tuesday,Night,4,49,53,7.55
2011-01-25,23,Tuesday,Night,3,37,40,7.5
2011-01-26,0,Wednesday,Early Morning,3,14,17,17.65
2011-01-26,1,Wednesday,Early Morning,0,5,5,0.0
2011-01-26,2,Wednesday,Early Morning,3,7,10,30.0
2011-01-26,5,Wednesday,Early Morning,0,1,1,0.0
2011-01-26,6,Wednesday,Morning Rush,0,8,8,0.0
2011-01-26,7,Wednesday,Morning Rush,1,29,30,3.33
2011-01-26,8,Wednesday,Morning Rush,3,69,72,4.17
2011-01-26,9,Wednesday,Morning Rush,3,55,58,5.17
2011-01-26,10,Wednesday,Mid-Day,2,26,28,7.14
2011-01-26,11,Wednesday,Mid-Day,6,35,41,14.63
2011-01-26,12,Wednesday,Mid-Day,7,41,48,14.58
2011-01-26,13,Wednesday,Mid-Day,4,43,47,8.51
2011-01-26,14,Wednesday,Mid-Day,0,36,36,0.0
2011-01-26,15,Wednesday,Mid-Day,1,42,43,2.33
2011-01-26,16,Wednesday,Evening Rush,1,35,36,2.78
2011-01-26,17,Wednesday,Evening Rush,0,26,26,0.0
2011-01-27,16,Thursday,Evening Rush,1,23,24,4.17
2011-01-27,17,Thursday,Evening Rush,2,82,84,2.38
2011-01-27,18,Thursday,Evening Rush,3,101,104,2.88
2011-01-27,19,Thursday,Evening Rush,3,76,79,3.8
2011-01-27,20,Thursday,Night,4,55,59,6.78
2011-01-27,21,Thursday,Night,2,36,38,5.26
2011-01-27,22,Thursday,Night,0,27,27,0.0
2011-01-27,23,Thursday,Night,0,16,16,0.0
2011-01-28,0,Friday,Early Morning,0,9,9,0.0
2011-01-28,1,Friday,Early Morning,1,2,3,33.33
2011-01-28,2,Friday,Early Morning,0,2,2,0.0
2011-01-28,3,Friday,Early Morning,1,0,1,100.0
2011-01-28,5,Friday,Early Morning,0,4,4,0.0
2011-01-28,6,Friday,Morning Rush,0,16,16,0.0
2011-01-28,7,Friday,Morning Rush,2,58,60,3.33
2011-01-28,8,Friday,Morning Rush,2,155,157,1.27
2011-01-28,9,Friday,Morning Rush,6,95,101,5.94
2011-01-28,10,Friday,Mid-Day,0,49,49,0.0
2011-01-28,11,Friday,Mid-Day,0,30,30,0.0
2011-01-28,12,Friday,Mid-Day,1,28,29,3.45
2011-01-28,13,Friday,Mid-Day,0,31,31,0.0
2011-01-28,14,Friday,Mid-Day,2,36,38,5.26
2011-01-28,15,Friday,Mid-Day,1,40,41,2.44
2011-01-28,16,Friday,Evening Rush,10,70,80,12.5
2011-01-28,17,Friday,Evening Rush,2,147,149,1.34
2011-01-28,18,Friday,Evening Rush,2,107,109,1.83
2011-01-28,19,Friday,Evening Rush,5,84,89,5.62
2011-01-28,20,Friday,Night,1,61,62,1.61
2011-01-28,21,Friday,Night,1,57,58,1.72
2011-01-28,22,Friday,Night,0,26,26,0.0
2011-01-28,23,Friday,Night,1,22,23,4.35
2011-01-29,0,Saturday,Early Morning,2,26,28,7.14
2011-01-29,1,Saturday,Early Morning,0,20,20,0.0
2011-01-29,2,Saturday,Early Morning,0,15,15,0.0
2011-01-29,3,Saturday,Early Morning,3,5,8,37.5
2011-01-29,4,Saturday,Early Morning,1,2,3,33.33
2011-01-29,6,Saturday,Morning Rush,0,2,2,0.0
2011-01-29,7,Saturday,Morning Rush,1,4,5,20.0
2011-01-29,8,Saturday,Morning Rush,3,31,34,8.82
2011-01-29,9,Saturday,Morning Rush,0,34,34,0.0
2011-01-29,10,Saturday,Mid-Day,4,51,55,7.27
2011-01-29,11,Saturday,Mid-Day,4,60,64,6.25
2011-01-29,12,Saturday,Mid-Day,12,66,78,15.38
2011-01-29,13,Saturday,Mid-Day,9,56,65,13.85
2011-01-29,14,Saturday,Mid-Day,10,89,99,10.1
2011-01-29,15,Saturday,Mid-Day,22,98,120,18.33
2011-01-29,16,Saturday,Evening Rush,19,88,107,17.76
2011-01-29,17,Saturday,Evening Rush,9,82,91,9.89
2011-01-29,18,Saturday,Evening Rush,9,59,68,13.24
2011-01-29,19,Saturday,Evening Rush,6,52,58,10.34
2011-01-29,20,Saturday,Night,1,42,43,2.33
2011-01-29,21,Saturday,Night,1,35,36,2.78
2011-01-29,22,Saturday,Night,4,28,32,12.5
2011-01-29,23,Saturday,Night,3,30,33,9.09
2011-01-30,0,Sunday,Early Morning,0,33,33,0.0
2011-01-30,1,Sunday,Early Morning,7,22,29,24.14
2011-01-30,2,Sunday,Early Morning,1,10,11,9.09
2011-01-30,3,Sunday,Early Morning,1,7,8,12.5
2011-01-30,4,Sunday,Early Morning,0,1,1,0.0
2011-01-30,5,Sunday,Early Morning,0,3,3,0.0
2011-01-30,7,Sunday,Morning Rush,0,3,3,0.0
2011-01-30,8,Sunday,Morning Rush,1,11,12,8.33
2011-01-30,9,Sunday,Morning Rush,4,34,38,10.53
2011-01-30,10,Sunday,Mid-Day,7,57,64,10.94
2011-01-30,11,Sunday,Mid-Day,9,50,59,15.25
2011-01-30,12,Sunday,Mid-Day,10,87,97,10.31
2011-01-30,13,Sunday,Mid-Day,13,71,84,15.48
2011-01-30,14,Sunday,Mid-Day,18,104,122,14.75
2011-01-30,15,Sunday,Mid-Day,14,95,109,12.84
2011-01-30,16,Sunday,Evening Rush,19,104,123,15.45
2011-01-30,17,Sunday,Evening Rush,6,71,77,7.79
2011-01-30,18,Sunday,Evening Rush,8,57,65,12.31
2011-01-30,19,Sunday,Evening Rush,9,46,55,16.36
2011-01-30,20,Sunday,Night,3,30,33,9.09
2011-01-30,21,Sunday,Night,3,25,28,10.71
2011-01-30,22,Sunday,Night,2,19,21,9.52
2011-01-30,23,Sunday,Night,5,16,21,23.81
2011-01-31,0,Monday,Early Morning,1,6,7,14.29
2011-01-31,1,Monday,Early Morning,2,5,7,28.57
2011-01-31,2,Monday,Early Morning,0,1,1,0.0
2011-01-31,3,Monday,Early Morning,0,2,2,0.0
2011-01-31,4,Monday,Early Morning,0,2,2,0.0
2011-01-31,5,Monday,Early Morning,0,8,8,0.0
2011-01-31,6,Monday,Morning Rush,0,37,37,0.0
2011-01-31,7,Monday,Morning Rush,1,71,72,1.39
2011-01-31,8,Monday,Morning Rush,3,182,185,1.62
2011-01-31,9,Monday,Morning Rush,0,112,112,0.0
2011-01-31,10,Monday,Mid-Day,1,68,69,1.45
2011-01-31,11,Monday,Mid-Day,2,46,48,4.17
2011-01-31,12,Monday,Mid-Day,6,62,68,8.82
2011-01-31,13,Monday,Mid-Day,2,52,54,3.7
2011-01-31,14,Monday,Mid-Day,1,85,86,1.16
2011-01-31,15,Monday,Mid-Day,3,41,44,6.82
2011-01-31,16,Monday,Evening Rush,3,83,86,3.49
2011-01-31,17,Monday,Evening Rush,6,155,161,3.73
2011-01-31,18,Monday,Evening Rush,3,153,156,1.92
2011-01-31,19,Monday,Evening Rush,3,108,111,2.7
2011-01-31,20,Monday,Night,0,78,78,0.0
2011-01-31,21,Monday,Night,3,53,56,5.36
2011-01-31,22,Monday,Night,0,34,34,0.0
2011-01-31,23,Monday,Night,2,15,17,11.76
2011-02-01,0,Tuesday,Early Morning,2,6,8,25.0
2011-02-01,1,Tuesday,Early Morning,0,3,3,0.0
2011-02-01,2,Tuesday,Early Morning,0,2,2,0.0
2011-02-01,3,Tuesday,Early Morning,0,2,2,0.0
2011-02-01,5,Tuesday,Early Morning,0,3,3,0.0
2011-02-01,6,Tuesday,Morning Rush,0,22,22,0.0
2011-02-01,7,Tuesday,Morning Rush,0,52,52,0.0
2011-02-01,8,Tuesday,Morning Rush,3,132,135,2.22
2011-02-01,9,Tuesday,Morning Rush,2,114,116,1.72
2011-02-01,10,Tuesday,Mid-Day,0,47,47,0.0
2011-02-01,11,Tuesday,Mid-Day,2,49,51,3.92
2011-02-01,12,Tuesday,Mid-Day,2,53,55,3.64
2011-02-01,13,Tuesday,Mid-Day,3,49,52,5.77
2011-02-01,14,Tuesday,Mid-Day,5,49,54,9.26
2011-02-01,15,Tuesday,Mid-Day,7,45,52,13.46
2011-02-01,16,Tuesday,Evening Rush,3,61,64,4.69
2011-02-01,17,Tuesday,Evening Rush,4,172,176,2.27
2011-02-01,18,Tuesday,Evening Rush,3,165,168,1.79
2011-02-01,19,Tuesday,Evening Rush,3,105,108,2.78
2011-02-01,20,Tuesday,Night,5,69,74,6.76
2011-02-01,21,Tuesday,Night,0,64,64,0.0
2011-02-01,22,Tuesday,Night,2,34,36,5.56
2011-02-01,23,Tuesday,Night,1,15,16,6.25
2011-02-02,0,Wednesday,Early Morning,0,2,2,0.0
2011-02-02,1,Wednesday,Early Morning,0,3,3,0.0
2011-02-02,2,Wednesday,Early Morning,4,0,4,100.0
2011-02-02,3,Wednesday,Early Morning,0,1,1,0.0
2011-02-02,4,Wednesday,Early Morning,0,1,1,0.0
2011-02-02,5,Wednesday,Early Morning,0,3,3,0.0
2011-02-02,6,Wednesday,Morning Rush,1,17,18,5.56
2011-02-02,7,Wednesday,Morning Rush,1,48,49,2.04
2011-02-02,8,Wednesday,Morning Rush,1,154,155,0.65
2011-02-02,9,Wednesday,Morning Rush,4,119,123,3.25
2011-02-02,10,Wednesday,Mid-Day,2,59,61,3.28
2011-02-02,11,Wednesday,Mid-Day,5,47,52,9.62
2011-02-02,12,Wednesday,Mid-Day,3,61,64,4.69
2011-02-02,13,Wednesday,Mid-Day,1,74,75,1.33
2011-02-02,14,Wednesday,Mid-Day,2,61,63,3.17
2011-02-02,15,Wednesday,Mid-Day,10,66,76,13.16
2011-02-02,16,Wednesday,Evening Rush,8,95,103,7.77
2011-02-02,17,Wednesday,Evening Rush,7,183,190,3.68
2011-02-02,18,Wednesday,Evening Rush,7,175,182,3.85
2011-02-02,19,Wednesday,Evening Rush,3,88,91,3.3
2011-02-02,20,Wednesday,Night,4,71,75,5.33
2011-02-02,21,Wednesday,Night,1,62,63,1.59
2011-02-02,22,Wednesday,Night,5,35,40,12.5
2011-02-02,23,Wednesday,Night,3,29,32,9.38
2011-02-03,0,Thursday,Early Morning,1,11,12,8.33
2011-02-03,1,Thursday,Early Morning,0,5,5,0.0
2011-02-03,2,Thursday,Early Morning,0,2,2,0.0
2011-02-03,3,Thursday,Early Morning,0,1,1,0.0
2011-02-03,5,Thursday,Early Morning,0,2,2,0.0
2011-02-03,6,Thursday,Morning Rush,0,39,39,0.0
2011-02-03,7,Thursday,Morning Rush,1,86,87,1.15
2011-02-03,8,Thursday,Morning Rush,4,184,188,2.13
2011-02-03,9,Thursday,Morning Rush,6,127,133,4.51
2011-02-03,10,Thursday,Mid-Day,2,50,52,3.85
2011-02-03,11,Thursday,Mid-Day,9,55,64,14.06
2011-02-03,12,Thursday,Mid-Day,2,67,69,2.9
2011-02-03,13,Thursday,Mid-Day,4,47,51,7.84
2011-02-03,14,Thursday,Mid-Day,4,43,47,8.51
2011-02-03,15,Thursday,Mid-Day,4,56,60,6.67
2011-02-03,16,Thursday,Evening Rush,5,73,78,6.41
2011-02-03,17,Thursday,Evening Rush,5,170,175,2.86
2011-02-03,18,Thursday,Evening Rush,2,145,147,1.36
2011-02-03,19,Thursday,Evening Rush,4,92,96,4.17
2011-02-03,20,Thursday,Night,1,108,109,0.92
2011-02-03,21,Thursday,Night,1,53,54,1.85
2011-02-03,22,Thursday,Night,2,39,41,4.88
2011-02-03,23,Thursday,Night,4,34,38,10.53
2011-02-04,0,Friday,Early Morning,3,10,13,23.08
2011-02-04,1,Friday,Early Morning,0,7,7,0.0
2011-02-04,2,Friday,Early Morning,0,1,1,0.0
2011-02-04,3,Friday,Early Morning,0,1,1,0.0
2011-02-04,5,Friday,Early Morning,0,7,7,0.0
2011-02-04,6,Friday,Morning Rush,2,26,28,7.14
2011-02-04,7,Friday,Morning Rush,0,87,87,0.0
2011-02-04,8,Friday,Morning Rush,3,217,220,1.36
2011-02-04,9,Friday,Morning Rush,3,124,127,2.36
2011-02-04,10,Friday,Mid-Day,5,46,51,9.8
2011-02-04,11,Friday,Mid-Day,3,61,64,4.69
2011-02-04,12,Friday,Mid-Day,8,78,86,9.3
2011-02-04,13,Friday,Mid-Day,9,73,82,10.98
2011-02-04,14,Friday,Mid-Day,15,76,91,16.48
2011-02-04,15,Friday,Mid-Day,9,81,90,10.0
2011-02-04,16,Friday,Evening Rush,8,91,99,8.08
2011-02-04,17,Friday,Evening Rush,10,195,205,4.88
2011-02-04,18,Friday,Evening Rush,3,152,155,1.94
2011-02-04,19,Friday,Evening Rush,1,102,103,0.97
2011-02-04,20,Friday,Night,2,69,71,2.82
2011-02-04,21,Friday,Night,2,41,43,4.65
2011-02-04,22,Friday,Night,1,45,46,2.17
2011-02-04,23,Friday,Night,1,30,31,3.23
2011-02-05,0,Saturday,Early Morning,3,36,39,7.69
2011-02-05,1,Saturday,Early Morning,1,17,18,5.56
2011-02-05,2,Saturday,Early Morning,5,12,17,29.41
2011-02-05,3,Saturday,Early Morning,1,10,11,9.09
2011-02-05,4,Saturday,Early Morning,0,8,8,0.0
2011-02-05,5,Saturday,Early Morning,0,9,9,0.0
2011-02-05,6,Saturday,Morning Rush,0,4,4,0.0
2011-02-05,7,Saturday,Morning Rush,0,4,4,0.0
2011-02-05,8,Saturday,Morning Rush,0,10,10,0.0
2011-02-05,9,Saturday,Morning Rush,3,17,20,15.0
2011-02-05,10,Saturday,Mid-Day,3,31,34,8.82
2011-02-05,11,Saturday,Mid-Day,1,46,47,2.13
2011-02-05,12,Saturday,Mid-Day,10,42,52,19.23
2011-02-05,13,Saturday,Mid-Day,10,62,72,13.89
2011-02-05,14,Saturday,Mid-Day,5,50,55,9.09
2011-02-05,15,Saturday,Mid-Day,11,49,60,18.33
2011-02-05,16,Saturday,Evening Rush,8,63,71,11.27
2011-02-05,17,Saturday,Evening Rush,14,64,78,17.95
2011-02-05,18,Saturday,Evening Rush,2,81,83,2.41
2011-02-05,19,Saturday,Evening Rush,6,78,84,7.14
2011-02-05,20,Saturday,Night,5,64,69,7.25
2011-02-05,21,Saturday,Night,3,53,56,5.36
2011-02-05,22,Saturday,Night,2,43,45,4.44
2011-02-05,23,Saturday,Night,7,52,59,11.86
2011-02-06,0,Sunday,Early Morning,2,37,39,5.13
2011-02-06,1,Sunday,Early Morning,4,40,44,9.09
2011-02-06,2,Sunday,Early Morning,0,20,20,0.0
2011-02-06,3,Sunday,Early Morning,3,10,13,23.08
2011-02-06,4,Sunday,Early Morning,0,2,2,0.0
2011-02-06,5,Sunday,Early Morning,0,1,1,0.0
2011-02-06,6,Sunday,Morning Rush,0,1,1,0.0
2011-02-06,7,Sunday,Morning Rush,0,8,8,0.0
2011-02-06,8,Sunday,Morning Rush,2,21,23,8.7
2011-02-06,9,Sunday,Morning Rush,7,38,45,15.56
2011-02-06,10,Sunday,Mid-Day,15,74,89,16.85
2011-02-06,11,Sunday,Mid-Day,28,89,117,23.93
2011-02-06,12,Sunday,Mid-Day,48,126,174,27.59
2011-02-06,13,Sunday,Mid-Day,47,135,182,25.82
2011-02-06,14,Sunday,Mid-Day,47,114,161,29.19
2011-02-06,15,Sunday,Mid-Day,52,130,182,28.57
2011-02-06,16,Sunday,Evening Rush,42,115,157,26.75
2011-02-06,17,Sunday,Evening Rush,24,97,121,19.83
2011-02-06,18,Sunday,Evening Rush,13,65,78,16.67
2011-02-06,19,Sunday,Evening Rush,1,20,21,4.76
2011-02-06,20,Sunday,Night,5,21,26,19.23
2011-02-06,21,Sunday,Night,5,22,27,18.52
2011-02-06,22,Sunday,Night,5,57,62,8.06
2011-02-06,23,Sunday,Night,4,26,30,13.33
2011-02-07,0,Monday,Early Morning,1,14,15,6.67
2011-02-07,1,Monday,Early Morning,1,4,5,20.0
2011-02-07,2,Monday,Early Morning,0,3,3,0.0
2011-02-07,3,Monday,Early Morning,0,1,1,0.0
2011-02-07,4,Monday,Early Morning,1,1,2,50.0
2011-02-07,5,Monday,Early Morning,1,9,10,10.0
2011-02-07,6,Monday,Morning Rush,1,29,30,3.33
2011-02-07,7,Monday,Morning Rush,6,89,95,6.32
2011-02-07,8,Monday,Morning Rush,7,223,230,3.04
2011-02-07,9,Monday,Morning Rush,3,115,118,2.54
2011-02-07,10,Monday,Mid-Day,6,49,55,10.91
2011-02-07,11,Monday,Mid-Day,11,36,47,23.4
2011-02-07,12,Monday,Mid-Day,7,59,66,10.61
2011-02-07,13,Monday,Mid-Day,10,54,64,15.63
2011-02-07,14,Monday,Mid-Day,8,52,60,13.33
2011-02-07,15,Monday,Mid-Day,4,46,50,8.0
2011-02-07,16,Monday,Evening Rush,16,98,114,14.04
2011-02-07,17,Monday,Evening Rush,9,207,216,4.17
2011-02-07,18,Monday,Evening Rush,5,170,175,2.86
2011-02-07,19,Monday,Evening Rush,5,123,128,3.91
2011-02-07,20,Monday,Night,6,82,88,6.82
2011-02-07,21,Monday,Night,3,75,78,3.85
2011-02-07,22,Monday,Night,3,34,37,8.11
2011-02-07,23,Monday,Night,6,19,25,24.0
2011-02-08,0,Tuesday,Early Morning,4,6,10,40.0
2011-02-08,1,Tuesday,Early Morning,0,4,4,0.0
2011-02-08,2,Tuesday,Early Morning,1,1,2,50.0
2011-02-08,3,Tuesday,Early Morning,0,1,1,0.0
2011-02-08,4,Tuesday,Early Morning,0,3,3,0.0
2011-02-08,5,Tuesday,Early Morning,0,2,2,0.0
2011-02-08,6,Tuesday,Morning Rush,0,39,39,0.0
2011-02-08,7,Tuesday,Morning Rush,3,97,100,3.0
2011-02-08,8,Tuesday,Morning Rush,7,236,243,2.88
2011-02-08,9,Tuesday,Morning Rush,7,128,135,5.19
2011-02-08,10,Tuesday,Mid-Day,4,44,48,8.33
2011-02-08,11,Tuesday,Mid-Day,1,49,50,2.0
2011-02-08,12,Tuesday,Mid-Day,2,63,65,3.08
2011-02-08,13,Tuesday,Mid-Day,2,48,50,4.0
2011-02-08,14,Tuesday,Mid-Day,3,61,64,4.69
2011-02-08,15,Tuesday,Mid-Day,6,45,51,11.76
2011-02-08,16,Tuesday,Evening Rush,4,79,83,4.82
2011-02-08,17,Tuesday,Evening Rush,4,172,176,2.27
2011-02-08,18,Tuesday,Evening Rush,1,151,152,0.66
2011-02-08,19,Tuesday,Evening Rush,1,100,101,0.99
2011-02-08,20,Tuesday,Night,3,53,56,5.36
2011-02-08,21,Tuesday,Night,8,46,54,14.81
2011-02-08,22,Tuesday,Night,0,29,29,0.0
2011-02-08,23,Tuesday,Night,3,9,12,25.0
2011-02-09,0,Wednesday,Early Morning,0,17,17,0.0
2011-02-09,1,Wednesday,Early Morning,0,7,7,0.0
2011-02-09,2,Wednesday,Early Morning,1,2,3,33.33
2011-02-09,3,Wednesday,Early Morning,0,2,2,0.0
2011-02-09,5,Wednesday,Early Morning,0,7,7,0.0
2011-02-09,6,Wednesday,Morning Rush,0,43,43,0.0
2011-02-09,7,Wednesday,Morning Rush,4,95,99,4.04
2011-02-09,8,Wednesday,Morning Rush,1,198,199,0.5
2011-02-09,9,Wednesday,Morning Rush,4,119,123,3.25
2011-02-09,10,Wednesday,Mid-Day,8,51,59,13.56
2011-02-09,11,Wednesday,Mid-Day,1,40,41,2.44
2011-02-09,12,Wednesday,Mid-Day,4,57,61,6.56
2011-02-09,13,Wednesday,Mid-Day,2,67,69,2.9
2011-02-09,14,Wednesday,Mid-Day,2,56,58,3.45
2011-02-09,15,Wednesday,Mid-Day,3,61,64,4.69
2011-02-09,16,Wednesday,Evening Rush,7,72,79,8.86
2011-02-09,17,Wednesday,Evening Rush,9,157,166,5.42
2011-02-09,18,Wednesday,Evening Rush,2,168,170,1.18
2011-02-09,19,Wednesday,Evening Rush,1,87,88,1.14
2011-02-09,20,Wednesday,Night,0,84,84,0.0
2011-02-09,21,Wednesday,Night,0,83,83,0.0
2011-02-09,22,Wednesday,Night,4,42,46,8.7
2011-02-09,23,Wednesday,Night,0,37,37,0.0
2011-02-10,0,Thursday,Early Morning,0,16,16,0.0
2011-02-10,1,Thursday,Early Morning,0,7,7,0.0
2011-02-10,2,Thursday,Early Morning,0,3,3,0.0
2011-02-10,4,Thursday,Early Morning,0,1,1,0.0
2011-02-10,5,Thursday,Early Morning,0,6,6,0.0
2011-02-10,6,Thursday,Morning Rush,0,26,26,0.0
2011-02-10,7,Thursday,Morning Rush,0,99,99,0.0
2011-02-10,8,Thursday,Morning Rush,5,173,178,2.81
2011-02-10,9,Thursday,Morning Rush,1,121,122,0.82
2011-02-10,10,Thursday,Mid-Day,1,34,35,2.86
2011-02-10,11,Thursday,Mid-Day,1,44,45,2.22
2011-02-10,12,Thursday,Mid-Day,4,65,69,5.8
2011-02-10,13,Thursday,Mid-Day,3,59,62,4.84
2011-02-10,14,Thursday,Mid-Day,6,42,48,12.5
2011-02-10,15,Thursday,Mid-Day,0,50,50,0.0
2011-02-10,16,Thursday,Evening Rush,4,76,80,5.0
2011-02-10,17,Thursday,Evening Rush,6,159,165,3.64
2011-02-10,18,Thursday,Evening Rush,3,157,160,1.88
2011-02-10,19,Thursday,Evening Rush,2,110,112,1.79
2011-02-10,20,Thursday,Night,4,93,97,4.12
2011-02-10,21,Thursday,Night,2,70,72,2.78
2011-02-10,22,Thursday,Night,4,47,51,7.84
